100.0 100.0 100.1001001 100.1001001 10.4618272841 9.77221526909 10.1170212766 7 7
100.0 150.0 100.1001001 150.100066711 11.4730913642 9.49874895746 10.2882882883 6 8
100.0 200.0 100.1001001 200.100050025 10.6257822278 5.25703564728 7.04587155963 5 10
100.0 250.0 100.1001001 250.097260046 11.2991239049 8.6168084042 9.38277340958 4 11
100.0 300.0 100.1001001 300.100033344 13.5581977472 9.83784910379 10.7673545966 4 12
100.0 350.0 100.1001001 350.097249236 14.5744680851 8.73071428571 10.0280633509 4 13
100.0 400.0 100.1001001 400.100025006 17.6520650814 8.62769615505 10.4312156078 4 14
100.0 450.0 100.1001001 450.100022227 16.832290363 7.86357321478 9.49295134152 3 16
100.0 500.0 100.1001001 500.09724113 16.7246558198 8.0880220055 9.52626094206 3 17
100.0 550.0 100.1001001 550.091681947 18.634543179 7.94772727273 9.59011348336 3 18
100.0 600.0 100.1001001 600.100016669 18.8210262829 7.76265888727 9.34101464809 3 19
100.0 650.0 100.1001001 650.090290318 19.0725907384 8.20711538462 9.65427571262 3 20
100.0 700.0 100.1001001 700.097235727 494.801001252 8.08215752813 68.8649577993 3 22
100.0 750.0 100.1001001 750.083342594 1083.53942428 8.12166666667 134.501838506 3 23
100.0 800.0 96.512157851 800.088898767 2044.27784731 8.16815127364 234.182550709 3 25
100.0 850.0 94.2951438001 850.094454939 2271.69211514 8.32563612296 246.339563043 3 26
100.0 900.0 89.7263346792 900.100011112 2609.87734668 8.34379774969 268.236934234 3 28
100.0 950.0 85.7469512195 950.079173264 2828.46808511 8.29447368421 276.578640314 3 30
100.0 1000.0 82.0718584716 1000.08334028 3007.49561952 8.438 280.769746562 3 32
100.0 1050.0 77.3212483086 1050.08750729 3234.9824781 8.48738095238 288.731927383 3 35
100.0 1100.0 74.1488331857 1100.09167431 3387.43429287 8.70473917491 289.972181705 3 37
100.0 1150.0 70.2247191011 1150.09584132 3580.38107098 8.69891304348 295.418974308 3 40
100.0 1200.0 100.1001001 1200.0 31.3366708385 9.5446875 11.219059525 4 43
100.0 1250.0 100.1001001 1199.77604181 31.9399249061 8.80643564356 10.5023396642 4 47
150.0 100.0 150.100066711 100.1001001 9.57798165138 11.4580725907 10.3298298298 8 6
150.0 150.0 150.100066711 150.100066711 10.6080066722 9.80316930776 10.20558799 7 7
150.0 200.0 150.100066711 200.100050025 10.8915763136 10.1031894934 10.4410293066 7 9
150.0 250.0 150.100066711 250.097260046 11.9282735613 9.97898949475 10.7098186366 6 10
150.0 300.0 150.100066711 300.100033344 13.4528773978 10.1804918716 11.2709838799 6 11
150.0 350.0 150.100066711 350.097249236 17.6271893244 9.06785714286 11.6341585396 5 13
150.0 400.0 150.100066711 400.100025006 15.8432026689 9.26695842451 11.059799909 5 14
150.0 450.0 150.100066711 450.100022227 18.0100083403 7.90330647402 10.4289287203 5 15
150.0 500.0 150.100066711 500.09724113 17.9274395329 9.51637909477 11.4565217391 5 16
150.0 550.0 150.100066711 550.091681947 17.9666388657 9.52477272727 11.3325593856 5 17
150.0 600.0 150.100066711 600.100016669 18.1526271893 7.52719316524 9.65121707236 5 19
150.0 650.0 150.100066711 650.090290318 19.3536280234 9.40480769231 11.2689482732 5 20
150.0 700.0 150.100066711 700.097235727 21.2151793161 9.36595820682 11.4558693733 5 22
150.0 750.0 150.100066711 750.083342594 22.3327773144 9.27583333333 11.4504792332 5 23
150.0 800.0 150.100066711 800.088898767 24.3402835696 9.0987654321 11.5039484075 5 25
150.0 850.0 150.100066711 850.094454939 22.41117598 9.45344903662 11.3959739935 5 27
150.0 900.0 150.100066711 900.100011112 24.4979149291 9.13696346715 11.3300785901 5 29
150.0 950.0 150.100066711 950.079173264 18.5170975813 9.32460526316 10.5772246846 5 31
150.0 1000.0 150.100066711 1000.08334028 900.190158465 9.643125 125.717251875 5 33
150.0 1050.0 144.717800289 1050.08750729 1417.41951626 9.92738095238 185.735597458 5 35
150.0 1100.0 136.646591427 1100.09167431 1681.81734779 9.94010683032 210.438287658 5 38
150.0 1150.0 129.776496035 1150.09584132 1823.02251877 10.0443478261 219.07991153 5 41
150.0 1200.0 150.100066711 1199.90000833 34.247706422 10.8811334514 13.4757362475 6 45
150.0 1250.0 150.100066711 1199.96800085 37.1576313595 10.1036633663 12.9745110187 6 49
200.0 100.0 200.100050025 100.1001001 6.10819262039 12.0100125156 8.07464553795 10 5
200.0 150.0 200.100050025 150.100066711 10.9205753596 11.9032527106 11.3416726233 9 7
200.0 200.0 200.100050025 200.100050025 12.0700437774 11.9799874922 12.0250156348 8 8
200.0 250.0 200.100050025 250.097260046 15.0531582239 11.3456728364 12.9933296276 8 10
200.0 300.0 200.100050025 300.100033344 16.1225766104 12.1446436015 13.7356178089 7 11
200.0 350.0 200.100050025 350.097249236 14.3183239525 10.7228571429 12.0297794953 7 12
200.0 400.0 200.100050025 400.100025006 15.3664790494 10.761487965 12.2961650688 7 13
200.0 450.0 200.100050025 450.100022227 17.4121325829 9.93414837455 12.2345132743 6 15
200.0 500.0 200.100050025 500.09724113 17.4071294559 9.96999249812 12.0943193998 6 16
200.0 550.0 200.100050025 550.091681947 17.6003752345 10.065 12.073512252 6 17
200.0 600.0 200.100050025 600.100016669 18.6429018136 9.91581579496 12.0969052829 6 19
200.0 650.0 200.100050025 650.090290318 19.6641651032 10.1146153846 12.3604941903 6 20
200.0 700.0 200.100050025 700.097235727 20.9312070044 10.0935881407 12.5011114198 6 22
200.0 750.0 200.100050025 750.083342594 20.9824890557 10.1823333333 12.45492828 6 23
200.0 800.0 200.100050025 800.088898767 22.2176360225 10.0851695577 12.5107526882 6 25
200.0 850.0 200.100050025 850.094454939 21.1932457786 9.95705250772 12.0964515361 6 27
200.0 900.0 200.100050025 900.100011112 24.9199499687 10.144464509 12.8298476927 6 29
200.0 950.0 200.100050025 950.079173264 25.339587242 10.9984210526 13.4912490488 7 31
200.0 1000.0 200.100050025 1000.08334028 26.6610381488 10.98675 13.5977706011 7 34
200.0 1050.0 198.867559729 1050.08750729 807.639774859 10.9870238095 138.384538454 7 37
200.0 1100.0 188.77323615 1100.09167431 1156.53721076 11.0402318445 187.194268128 7 40
200.0 1150.0 179.694519317 1150.09584132 1266.45153221 11.1435869565 197.016112603 7 43
200.0 1200.0 200.100050025 1199.96666759 43.8273921201 11.9929159287 16.5386676192 8 47
200.0 1250.0 195.99836668 1199.90400768 1032.1644778 11.1089216754 150.67703881 8 52
250.0 100.0 250.097260046 100.1001001 7.96498249125 12.0337922403 9.12687634024 11 4
250.0 150.0 250.097260046 150.100066711 9.98949474737 11.9157631359 10.7116948093 10 6
250.0 200.0 250.097260046 200.100050025 10.8219109555 11.234521576 11.0052807115 10 8
250.0 250.0 250.097260046 250.097260046 11.7568784392 12.4122061031 12.0845422711 9 9
250.0 300.0 250.097260046 300.100033344 12.7988994497 12.2905377241 12.5216007276 9 10
250.0 350.0 250.097260046 350.097249236 13.8149074537 10.9814285714 12.1617003542 8 12
250.0 400.0 250.097260046 400.100025006 14.8644322161 10.8158799625 12.372835706 8 13
250.0 450.0 250.097260046 450.100022227 15.6183091546 11.8427340928 13.1909610575 8 14
250.0 500.0 250.097260046 500.09724113 13.9124562281 8.96074018505 10.6110370123 8 16
250.0 550.0 250.097260046 550.091681947 17.2931465733 11.3484090909 13.2055008595 8 17
250.0 600.0 250.097260046 600.100016669 18.3061530765 10.4730152115 12.7764048249 8 19
250.0 650.0 250.097260046 650.090290318 18.4607303652 11.3546153846 13.3278233088 8 20
250.0 700.0 250.097260046 700.097235727 19.6193096548 11.2502232542 13.452092656 8 22
250.0 750.0 250.097260046 750.083342594 20.5657828914 11.5246666667 13.7840980123 8 23
250.0 800.0 250.097260046 800.088898767 21.1370685343 10.940146898 13.3673493689 8 25
250.0 850.0 250.097260046 850.094454939 23.1870935468 11.5156640682 14.1675380768 8 27
250.0 900.0 250.097260046 900.100011112 25.6713356678 11.7078760939 14.7425527289 8 30
250.0 950.0 250.097260046 950.079173264 28.0180090045 11.4046052632 14.8643608709 8 32
