94.2 102.4 94.2209379862 102.431298452 11.0757180157 11.2759462759 11.1791798107 7 7
97.5 151.9 97.5 151.916879653 12.1912708601 10.6589271417 11.2475345168 6 8
96.4 204.6 96.4187480899 204.662535775 14.8052287582 9.97972972973 11.5223568742 5 10
103.5 246.4 103.528757988 246.441073512 16.3398294762 9.34156378601 11.4195298373 4 11
103.4 304.9 103.451725863 304.891530791 18.0236127509 9.18268830628 11.4867692308 4 12
100.3 356.6 100.422738903 356.639626625 19.14375 9.4659170766 11.5894130554 4 13
106.1 402.7 106.117686281 402.744749417 19.9563679245 9.47757500773 11.6549865229 4 14
101.7 444.4 101.773503086 444.4 83.8618504436 8.57555368657 22.2121212121 3 16
99.1 491.5 99.259918758 491.540961747 75.9719745223 8.45867139959 19.6656798477 3 17
97.2 544.6 97.3108262187 544.842152068 142.965648855 8.94631336406 29.4962934062 3 18
98.2 605.2 98.2928321192 605.23362409 272.465321564 8.953215169 45.9709477414 3 19
104.1 646.2 104.166550852 646.217950499 617.544600939 9.14076923077 94.7918043622 3 20
105.3 698.8 103.636065394 698.741771519 2085.93341404 8.81718497214 277.356550321 3 22
103.8 750.3 100.689803837 750.44592004 1883.05137395 8.9250334672 239.167767503 3 23
103.5 807.3 95.6193702364 807.322425623 2133.72909305 9.10752521334 256.407183987 3 25
103.3 849.4 93.0816980376 849.282044161 2438.77710843 8.9495675121 272.543458371 3 26
96.7 902.4 89.9163136688 902.174456386 2579.20310479 8.9186596218 258.363716259 3 28
98.5 956.2 85.8970011143 956.253125174 2762.39163498 9.1553992445 265.746869832 3 30
99.3 994.4 81.9325708785 994.317140238 2991.57250946 8.98628930818 279.510236761 3 32
97.5 1072.3 76.9551204753 1072.32978694 3248.53092784 9.17038160812 278.163830926 3 35
101.5 1099.7 73.9586285067 1099.51674721 3364.8814994 9.02089451096 295.695486004 3 37
100.9 1150.5 70.104604933 1150.53195922 3585.24846248 8.93882863341 298.73646965 3 40
99.7 1192.7 99.7277021395 1187.45540529 83.3525721455 9.52415232134 15.1917742246 4 43
100.5 1240.5 100.513960272 1199.09781704 135.322620519 8.79336862079 18.2520790981 4 47
147.7 101.8 147.704102892 101.802827856 10.9377076412 12.2578222778 11.4643035447 8 6
146.2 145.7 146.305665203 145.776937828 11.9769820972 11.8405676127 11.9080556727 7 7
154.3 199.9 154.3600289 200.1001001 13.9855421687 11.5886745488 12.6349929874 7 9
151.2 247.7 151.21260105 247.817024706 14.3546273546 10.6648324162 12.0639751553 6 10
147.1 290.7 147.198132088 290.708075224 15.9160493827 10.7585763293 12.5252325909 6 11
152.3 349.5 152.448213541 349.55825971 25.0074318745 9.83818770227 14.4398797595 5 13
152.1 395.1 152.116901878 395.165860977 27.8784 9.99018055116 15.0639891082 5 14
151.4 446.1 151.551551552 446.16196694 26.9512591389 9.98160203793 14.3664987406 5 15
147.3 489.9 147.320461175 489.9 29.8928571429 10.2729826353 14.8042026709 5 16
147.1 555.1 147.194040637 555.177107932 32.8697829716 10.7746955345 15.474609375 5 17
143.8 602.7 143.823970662 602.750229186 36.0139130435 10.269335001 15.2476879099 5 19
144.1 653.4 144.108006 653.381850504 36.9140070922 10.3935804356 15.0957246149 5 20
150.5 720.8 150.51672408 720.860071673 61.5899339934 10.4870186444 19.3974967631 5 22
146.0 757.0 146.239670571 757.294503418 56.3748910201 10.6641347424 17.9430792725 5 23
151.2 790.7 151.338727167 790.678036721 77.4425427873 10.1191000629 21.0126598971 5 25
155.9 839.8 155.904330676 839.869989166 203.74044586 10.3161830691 40.9055653488 5 27
145.4 905.1 145.42019725 904.898911353 123.639316239 10.3565025514 26.0958318489 5 29
154.6 945.7 154.737544484 945.594933896 722.618539787 10.2896579052 109.075654152 5 31
149.8 1004.6 147.719615416 1005.01875782 773.458196721 10.4382148185 110.922279793 5 33
152.0 1071.7 143.648439346 1071.67023138 1350.26854839 10.6973148902 179.453621863 5 35
148.9 1108.9 136.793752871 1108.80759937 1658.41092437 10.4884451425 204.572743468 5 38
150.0 1163.1 129.415712026 1160.8749896 1826.9958368 10.3221671693 218.41230329 5 41
146.6 1189.9 146.616290699 1189.50349883 115.124474348 10.9530334728 22.4759512513 6 45
154.4 1243.9 154.571746385 1197.46496952 202.576706827 10.104938885 31.2958967103 6 49
205.4 102.3 205.731456235 102.354020177 9.98348623853 14.7926829268 11.5898167006 10 5
204.4 145.4 204.667204406 145.452524523 11.5337114052 13.5341991342 12.3763676149 9 7
199.1 199.0 199.454585931 199.016584715 12.7921102066 12.8378552972 12.8146263911 8 8
196.9 255.8 197.184822521 255.956417811 14.1402946829 12.4622823985 13.1840727473 8 10
197.9 298.9 198.026516941 298.933214802 17.2893401015 11.9693277311 14.0887259858 7 11
201.3 351.8 201.305591822 351.878195154 18.5554862843 11.8488245931 14.3110551614 7 12
198.3 401.6 198.344076461 401.611155865 20.506501548 12.2765432099 15.0142121524 7 13
208.9 451.7 208.969656552 451.762744826 21.6381299332 11.2570558937 14.5069378445 6 15
199.2 498.2 199.255348708 498.241520127 23.5719720989 11.0007568113 14.5785959213 6 16
191.4 553.0 191.580937552 553.153653793 22.4074074074 11.4912438258 14.294510262 6 17
204.1 597.7 204.134022337 597.78302542 32.3910921293 10.9845058626 16.4537802027 6 19
202.9 646.5 203.334910781 646.823411706 31.9036442248 11.1470418192 16.0831374853 6 20
191.7 701.5 191.811890269 701.461029943 33.3264649066 10.8378232759 15.7423114731 6 22
200.5 754.4 200.550137534 754.4 43.1420664207 11.688440549 18.3538381337 6 23
202.0 809.0 202.16285341 809.089898878 45.7572575664 11.5609156552 18.3724163386 6 25
205.0 851.6 205.028476177 851.64731374 57.9836858006 11.634317451 20.6619983524 6 27
202.7 910.2 202.767589196 910.12415632 72.926296065 11.1725614811 22.3579590451 6 29
192.4 944.5 192.442765059 944.552475138 58.5191798942 11.6640625 19.480141218 7 31
199.2 1004.0 199.222135793 1003.9163403 234.118159204 11.6961051848 48.6821096174 7 34
201.0 1040.3 196.560997474 1039.98222765 1033.14153276 11.4088065448 177.890533736 7 37
206.1 1106.7 188.726662258 1106.63852008 1107.91238671 11.3973592145 183.966051731 7 40
202.4 1140.5 179.317812669 1139.23418424 1269.76358025 11.1968625718 202.246158171 7 43
201.8 1187.0 201.83363894 1184.59789871 179.481619938 11.8984153636 36.0560445482 8 47
199.3 1245.5 195.004484549 1199.55054977 931.057320872 11.2127659574 137.796879019 8 52
255.0 98.7 255.042507085 98.7740805604 9.28231292517 16.9253731343 11.429419986 11 4
254.5 146.4 254.56364091 146.452885764 10.5918972332 14.2643478261 11.9224952741 10 6
248.5 205.2 248.672689368 205.205700158 12.4279301746 14.275405893 13.2655398037 10 8
251.6 237.4 251.760847208 237.571579474 13.7841762644 13.7294610152 13.7574206755 9 9
