100.0 100.0 100.1001001 100.1001001 7.19023779725 7.15018773467 7.17021276596 9.42808219178 9.42600513259
100.0 150.0 100.1001001 150.100066711 7.29161451815 6.7247706422 6.95145145145 9.51172893136 9.82189400521
100.0 200.0 100.1001001 200.100050025 7.2140175219 7.93433395872 7.69432860717 9.39175257732 9.58419243986
100.0 250.0 100.1001001 250.097260046 8.4055068836 7.49024512256 7.75160829164 9.27552816901 10.4735915493
100.0 300.0 100.1001001 300.100033344 7.65581977472 8.72696957065 8.4593495935 9.54593639576 10.3180212014
100.0 350.0 100.1001001 350.097249236 8.28660826033 7.40535714286 7.60100027785 9.06586826347 9.7878528657
100.0 400.0 100.1001001 400.100025006 8.52315394243 10.1956861519 9.86143071536 9.14073426573 10.3907342657
100.0 450.0 100.1001001 450.100022227 7.93617021277 10.4854126146 10.0222828558 9.39383259912 10.3955947137
100.0 500.0 100.1001001 500.09724113 8.54818523154 9.8672168042 9.64756148395 9.38454627134 11.0296495957
100.0 550.0 100.1001001 550.091681947 8.52565707134 16.1713636364 14.996345451 9.38401390096 9.9574283232
100.0 600.0 100.1001001 600.100016669 8.112640801 12.4480100021 11.8292247231 9.30147058824 11.8566176471
100.0 650.0 100.1001001 650.090290318 7.77722152691 17.9634615385 16.6067677946 9.43465634076 13.4874274662
100.0 700.0 100.1001001 700.097235727 9.71088861076 19.047151277 17.881212879 9.20260782347 15.0030090271
100.0 750.0 100.1001001 750.083342594 9.22027534418 17.0643333333 16.142520959 9.40985324948 16.4109014675
100.0 800.0 100.1001001 800.088898767 10.8272841051 13.7260509455 13.4042789664 9.24153498871 19.5033860045
100.0 850.0 100.1001001 850.094454939 12.6220275344 13.5033093102 13.4106343775 9.16129032258 21.9486260454
100.0 900.0 100.1001001 900.100011112 13.0588235294 12.7203778303 12.7541885471 9.46315789474 26.0013157895
100.0 950.0 100.1001001 950.079173264 14.6245306633 12.9036842105 13.0673889749 9.43801652893 28.2575757576
100.0 1000.0 100.1001001 1000.08334028 17.0075093867 11.16975 11.6998522559 9.25528700906 33.2764350453
100.0 1050.0 100.1001001 1050.08750729 18.464330413 10.6051190476 11.2877486683 9.17580645161 37.0193548387
100.0 1100.0 100.1001001 1100.09167431 17.9837296621 10.7416751904 11.3445509481 9.48067226891 39.1512605042
100.0 1150.0 100.1001001 1150.09584132 20.1714643304 11.1313043478 11.8536853685 9.28169014085 42.2816901408
100.0 1200.0 100.1001001 1200.03333426 20.4530663329 11.4917178873 12.1803231391 9.30575539568 43.6276978417
100.0 1250.0 100.1001001 1200.03200085 20.4518147685 11.4482622042 12.108368508 9.3044982699 43.7197231834
150.0 100.0 150.100066711 100.1001001 6.49291075897 7.42678347935 6.86636636637 9.82363162467 9.49609035621
150.0 150.0 150.100066711 150.100066711 7.58465387823 7.66388657214 7.62427022519 9.7736013986 9.73624454148
